passenger_id	Inflight wifi service	Departure/Arrival time convenient	Ease of Online booking	Gate location	Food and drink	Online boarding	Seat comfort	Inflight entertainment	On-board service	Leg room service	Baggage handling	Checkin service	Inflight service	Cleanliness
109068	1	1	1	4	1	1	1	1	1	3	4	3	4	1
12787	4	2	4	3	5	4	4	2	2	4	2	4	2	3
54024	2	5	2	3	3	2	3	3	3	4	5	3	2	3
81220	1	2	1	3	5	1	5	5	4	3	2	4	4	5
123621	5	5	5	5	4	5	4	4	4	4	5	3	4	3
54359	4	3	3	3	1	3	4	4	4	4	4	3	4	2
5626	3	5	3	4	3	4	5	2	2	3	4	5	2	3
12299	4	4	4	4	2	1	1	4	4	4	5	1	4	1
108557	1	4	4	4	1	1	1	1	3	1	3	3	3	1
94774	4	5	5	5	4	2	2	4	4	4	4	3	4	3
2592	2	4	0	2	1	0	1	1	3	3	4	3	4	1
101701	4	4	4	4	3	4	3	3	3	2	4	5	4	3
88305	1	1	5	1	5	4	5	5	4	4	4	3	4	5
55792	3	4	4	4	2	3	3	1	4	4	3	3	1	3
60643	2	2	4	2	4	5	4	4	4	4	4	3	4	4
14262	5	5	5	5	3	1	3	5	5	5	5	5	5	1
81415	5	5	3	5	4	5	5	4	4	4	4	5	4	3
16740	3	4	3	3	3	3	3	1	1	3	1	1	1	3
109291	4	1	4	4	3	4	4	5	5	5	5	4	5	5
9564	1	1	1	1	5	5	5	4	4	4	4	3	4	4
902	1	1	1	3	4	1	1	4	1	3	4	2	3	4
63238	2	2	2	5	4	2	4	4	4	4	4	4	4	4
32530	1	3	1	4	5	1	5	5	4	1	4	4	4	5
126358	3	3	3	2	2	3	2	2	1	1	2	3	4	2
58862	1	1	1	1	5	4	4	4	4	5	4	3	4	5
18462	5	5	5	5	4	3	3	5	5	5	5	2	5	2
19521	1	1	1	1	4	4	5	4	4	5	5	4	4	3
18431	4	4	4	4	3	5	5	4	4	4	4	5	4	3
87304	4	5	4	4	4	4	4	4	3	4	5	5	5	4
87416	3	0	3	2	5	4	4	4	4	3	4	5	4	3
60404	2	3	2	4	3	2	3	3	2	3	4	1	2	3
9874	1	1	1	1	1	1	1	1	5	3	4	4	5	1
7627	5	4	5	5	4	5	1	4	5	4	4	4	4	4
41870	4	2	2	2	5	4	5	5	5	1	5	1	4	5
123759	2	2	5	2	3	4	5	4	4	4	4	5	4	3
33604	4	3	4	3	5	4	2	5	4	4	1	2	2	5
113169	1	2	2	2	1	4	3	1	1	1	1	2	1	1
129501	1	1	1	1	2	5	4	5	5	5	5	3	5	3
123177	4	2	2	2	4	4	4	4	3	1	3	2	3	4
19021	3	5	3	1	2	3	2	2	5	4	4	5	4	2
47488	4	4	4	2	5	4	5	2	2	4	2	3	2	5
101594	3	3	3	3	4	5	4	5	5	5	5	5	5	3
22591	2	0	2	4	4	2	1	4	5	1	3	4	5	4
4864	1	4	1	4	4	1	4	4	1	2	3	4	4	4
109798	5	5	5	4	5	5	5	5	3	2	5	5	5	5
104998	1	4	1	5	4	1	4	4	4	2	4	5	5	4
51745	2	4	2	4	5	2	5	5	1	1	3	4	1	5
37019	3	3	4	3	4	4	3	4	5	3	3	5	2	4
36979	1	1	2	1	3	2	3	4	4	4	4	1	4	4
25846	2	2	2	2	4	4	4	4	5	4	2	1	3	4
116132	1	4	1	2	4	5	4	4	4	1	4	5	4	3
90571	2	2	2	2	5	4	5	4	4	4	4	5	4	4
67874	3	5	3	3	5	3	5	5	3	3	4	5	5	5
30244	1	5	1	4	3	1	3	3	3	5	5	3	5	3
21530	4	4	4	3	5	4	4	1	1	4	1	5	1	5
2541	4	4	4	4	4	5	4	5	5	5	5	4	5	3
77130	3	4	4	4	1	4	1	1	5	5	5	5	3	1
44793	5	4	4	4	5	5	5	5	5	1	4	1	3	5
51649	2	4	4	4	3	3	4	2	2	2	2	3	2	2
76060	4	4	4	4	2	5	4	3	3	3	3	3	3	3
71689	5	4	5	1	4	5	4	4	3	4	3	3	4	4
72201	5	4	5	5	4	5	4	4	4	2	3	1	4	4
57286	5	5	5	5	3	4	4	5	5	5	5	4	5	4
29429	3	3	4	3	4	5	1	4	4	4	4	1	4	3
73435	1	5	2	4	2	2	2	2	4	3	4	1	4	2
2485	3	3	3	3	2	5	5	3	3	4	3	4	3	4
90087	1	2	2	2	1	1	1	1	4	2	3	4	3	1
79565	3	3	3	3	4	4	5	5	5	5	5	4	5	4
20524	3	3	3	3	4	4	4	4	1	2	4	1	4	4
16109	3	5	5	5	3	3	3	3	4	1	3	1	4	3
34804	1	2	1	3	3	1	3	3	2	3	4	3	3	3
40044	4	4	4	4	1	4	1	1	4	1	4	1	3	1
24625	5	5	2	5	1	2	2	4	4	4	5	1	4	4
94376	3	3	3	3	5	5	4	3	3	4	3	3	3	5
70746	5	4	5	3	1	5	1	1	1	5	3	1	4	1
112881	3	2	2	4	4	3	4	4	3	2	5	5	5	4
50731	3	3	3	4	5	3	5	5	1	3	4	1	3	5
27643	2	4	2	3	4	2	4	4	5	5	5	4	4	4
97204	3	4	3	4	3	3	3	3	5	4	5	4	5	3
74186	2	1	2	4	1	2	1	1	4	2	4	2	3	1
8315	2	4	4	4	2	2	2	2	4	4	3	2	3	2
108423	2	2	2	2	3	5	5	4	4	4	4	4	4	5
103211	3	0	3	3	5	3	5	5	5	2	4	4	5	5
103865	1	4	1	3	5	5	5	3	3	1	5	4	3	5
84400	3	4	4	4	5	4	3	3	3	3	3	2	3	3
75018	5	5	5	5	5	4	4	3	3	4	3	5	3	5
41956	3	2	3	3	2	2	2	2	4	3	2	5	3	2
110645	5	5	5	5	5	5	4	4	4	5	4	5	4	5
7879	1	1	1	4	3	1	1	3	5	3	4	4	4	3
24990	2	4	4	4	4	3	3	2	2	3	2	1	2	2
128158	2	1	1	3	5	2	5	5	3	4	4	3	4	5
36316	3	4	4	4	3	3	3	3	1	3	4	2	3	3
59730	3	4	3	3	2	3	2	2	4	4	4	3	5	2
124797	1	3	3	3	1	1	1	1	3	4	3	4	4	1
114281	3	4	3	3	3	4	4	4	5	4	4	4	5	4
56369	3	2	3	4	2	3	2	2	1	5	4	4	3	2
84973	3	3	3	3	2	4	5	4	4	4	4	5	4	4
19182	5	5	5	5	5	5	5	5	4	4	2	5	1	5
51599	5	1	1	1	5	5	5	5	1	5	1	3	2	5
64556	4	0	5	4	1	5	1	1	3	5	4	5	5	1
72107	4	1	4	1	4	2	2	2	2	4	5	1	2	3
6173	3	4	3	4	3	3	3	1	1	3	1	1	1	1
18236	1	1	1	1	2	5	3	5	5	5	5	4	5	2
76085	1	5	2	5	1	1	1	1	3	4	3	4	4	1
17829	4	1	1	1	5	4	5	5	4	3	4	2	1	5
104242	3	3	3	3	4	5	4	5	5	5	5	3	5	4
11145	3	4	0	2	3	0	3	3	4	5	5	4	5	3
108824	3	3	3	3	4	4	4	4	5	4	5	3	5	4
126646	2	2	2	2	4	4	4	4	3	4	5	4	5	4
64319	3	1	4	4	3	3	3	3	2	1	3	1	4	3
47978	1	4	1	4	5	1	4	5	2	5	4	1	3	5
40419	2	2	2	2	1	4	2	5	5	5	4	1	5	4
101209	2	4	2	3	2	2	2	2	3	4	4	5	5	2
88420	4	4	4	4	2	4	4	4	4	4	4	1	4	3
128418	2	4	4	4	2	2	2	2	3	2	4	1	3	2
15379	5	4	4	4	5	5	5	5	1	5	2	1	2	5
9659	4	4	4	3	4	4	2	4	4	4	4	5	4	4
123370	5	5	5	3	4	5	4	4	3	2	4	5	4	4
32019	4	5	4	5	5	4	5	5	1	3	1	3	4	5
67195	3	5	3	3	1	3	1	1	4	3	5	4	4	1
100729	3	1	3	4	1	3	3	1	2	2	4	4	3	1
90187	2	4	2	3	5	2	1	5	5	4	4	4	4	5
118823	2	2	2	2	5	2	5	5	5	4	5	5	5	5
21421	1	5	5	5	1	1	1	1	1	4	4	1	4	1
34712	3	3	3	3	4	3	4	4	5	5	3	2	3	4
97132	1	1	1	1	5	2	2	1	1	1	1	3	1	2
103102	1	1	3	3	2	3	2	2	4	2	4	4	3	2
95779	4	4	0	2	3	0	3	3	2	4	3	4	3	3
21678	3	5	3	5	3	3	4	3	3	3	3	1	3	2
4720	4	4	4	4	5	5	5	5	5	3	5	5	4	5
60219	5	5	5	5	5	4	5	5	3	5	3	4	4	5
5937	3	3	3	3	4	4	4	4	4	4	4	5	4	5
88965	3	3	3	3	3	3	3	3	3	2	2	2	3	3
128809	4	4	4	4	4	3	5	5	5	5	5	3	5	4
57302	3	3	3	3	2	3	2	2	2	4	4	4	3	2
48717	4	4	5	4	2	4	4	5	5	5	4	4	5	4
1477	5	4	5	3	5	4	5	5	5	5	5	3	5	4
56031	2	5	5	5	2	2	2	2	1	2	3	2	3	2
34294	2	5	5	3	2	4	4	1	1	5	4	4	1	3
40809	1	4	1	3	1	1	1	1	3	3	4	1	3	1
111544	5	5	4	5	5	5	4	5	5	5	5	3	5	4
78818	1	5	1	2	4	1	4	4	4	1	4	1	4	4
117638	4	4	3	4	4	3	4	4	2	5	3	4	3	4
65730	5	5	5	5	3	4	4	4	4	4	4	5	4	3
108456	4	4	4	3	1	4	1	1	3	2	4	1	4	1
21218	5	5	5	1	5	5	5	5	3	4	5	3	5	5
105698	3	3	3	4	1	3	2	1	5	2	4	5	5	1
39839	4	3	3	3	4	4	4	4	5	5	2	5	4	4
127580	1	1	1	1	5	4	4	4	4	4	4	3	4	5
27396	0	5	0	3	2	0	1	2	4	2	5	3	3	2
108596	4	5	5	5	3	3	3	5	5	4	5	2	5	3
67354	3	4	3	4	4	3	4	4	4	3	4	4	5	4
11438	3	4	4	4	3	3	1	3	2	5	3	3	4	3
49751	1	0	1	3	3	1	4	3	3	4	1	2	5	3
80079	1	1	1	1	5	5	5	5	4	5	4	5	4	5
28094	3	1	3	3	4	3	3	2	2	3	2	2	2	3
20452	3	3	3	2	1	3	1	1	2	4	2	2	3	1
5982	5	5	5	4	3	5	3	3	5	5	4	3	4	3
16058	4	2	2	2	4	4	4	4	2	3	4	1	3	4
50681	4	2	4	4	4	4	4	4	4	1	4	3	3	4
53817	0	4	0	2	3	2	2	4	4	4	4	3	4	1
10637	3	3	3	3	5	4	5	4	4	4	4	3	4	3
18436	0	4	0	4	4	5	5	1	1	1	1	3	1	5
86977	1	1	1	1	1	3	3	1	1	1	1	2	1	4
87020	3	3	3	3	3	4	4	4	4	4	4	4	4	5
114152	2	2	5	2	5	5	5	5	4	3	4	3	5	5
124696	1	1	1	3	2	1	2	2	3	1	3	4	3	2
110491	3	5	3	2	3	3	2	3	1	3	2	3	3	3
111494	3	3	3	3	5	4	5	4	4	4	4	3	4	5
1778	3	3	3	1	3	3	3	3	3	5	4	3	5	3
110641	3	3	3	3	5	4	5	5	4	5	5	4	4	5
62369	4	4	5	4	4	4	4	4	4	4	4	4	4	4
33535	3	3	3	3	5	5	5	3	3	4	3	5	3	4
32304	4	4	4	4	4	4	4	4	2	4	4	2	2	4
108990	4	4	4	2	5	4	4	5	4	4	4	5	4	5
56596	1	1	2	1	3	5	4	4	4	4	4	4	4	3
72403	3	3	3	3	5	5	4	1	1	2	1	3	1	4
20504	2	0	0	4	1	0	1	1	5	5	5	3	2	1
6242	3	2	3	4	2	3	2	2	3	3	3	2	3	2
33091	4	4	4	4	3	4	3	3	3	5	5	5	5	3
24737	1	2	2	2	4	3	3	1	1	1	1	1	1	2
61133	2	4	2	3	5	2	5	5	3	2	4	4	4	5
128964	5	2	2	2	3	1	4	5	5	5	5	2	5	3
90552	2	0	3	4	2	3	4	2	4	4	4	4	5	2
121463	1	3	1	3	2	1	2	2	1	5	3	2	3	2
9404	2	5	2	1	5	2	5	5	3	4	5	3	4	5
125105	3	2	2	2	3	3	3	3	4	5	3	1	3	3
49043	5	5	5	5	5	3	3	4	4	4	4	2	4	4
17251	3	2	2	3	4	2	4	4	2	4	4	2	4	4
127121	4	4	4	3	2	4	2	2	3	4	4	5	4	2
29857	2	2	2	2	5	5	5	5	5	3	3	4	3	5
83879	5	5	5	5	5	4	4	5	5	5	5	5	5	5
53993	4	4	4	4	4	4	4	4	2	1	5	3	1	4
4465	1	3	3	3	1	1	1	1	4	5	4	3	3	1
66624	4	4	4	4	2	5	5	4	4	4	4	3	4	3
57809	3	5	3	1	5	3	5	5	3	2	3	5	5	5
56113	4	4	4	4	5	5	5	5	5	5	5	5	5	5
77174	0	2	0	3	2	0	2	2	4	3	3	3	4	2
22056	1	1	1	1	4	4	1	5	5	5	5	3	5	4
113924	2	4	2	3	2	2	3	4	4	2	4	4	4	1
36096	3	4	3	3	3	4	5	4	4	3	4	4	4	5
26881	2	2	2	2	2	2	2	2	4	1	3	4	2	2
10143	2	4	2	3	4	2	4	4	4	5	3	3	4	4
127880	2	4	2	5	1	2	1	1	3	5	4	3	4	1
77705	4	4	4	4	5	5	5	5	3	2	5	3	5	5
121774	2	2	2	2	2	4	5	4	4	4	4	3	4	4
113239	2	5	2	3	5	1	1	3	3	2	3	1	3	5
59447	2	2	2	2	3	5	5	4	4	4	4	5	4	5
1303	2	3	4	3	3	4	4	4	4	4	4	4	4	4
109040	3	3	3	3	3	3	3	3	2	5	4	2	3	3
115836	5	1	1	1	3	4	1	5	5	5	5	5	5	1
97062	4	4	4	4	4	4	4	4	4	3	5	3	5	4
81282	5	5	5	5	2	4	4	5	5	5	5	4	5	4
125113	3	3	3	1	3	3	1	3	4	3	4	3	2	3
80724	5	5	5	5	2	3	2	2	4	2	5	3	4	2
100546	2	4	3	3	2	1	4	2	3	5	4	4	4	2
59617	2	1	3	1	2	2	2	2	2	3	4	1	4	2
74902	4	4	4	4	4	4	4	4	4	4	5	3	4	4
34765	4	5	5	5	1	4	4	4	4	4	4	3	4	2
51139	2	1	3	3	5	3	5	5	4	3	2	4	3	5
35255	1	1	1	3	4	1	4	4	5	1	2	3	2	4
127127	2	5	2	1	3	2	3	3	4	3	4	4	4	3
62570	1	4	4	4	1	1	1	1	2	5	3	3	4	1
4680	5	5	5	3	5	4	5	4	4	5	4	5	4	3
65548	1	1	1	1	5	4	5	5	5	5	5	5	5	3
129468	3	3	3	3	4	4	4	4	5	3	4	5	4	4
73697	2	4	4	4	2	2	2	2	4	5	3	4	4	2
41646	1	0	1	4	3	1	4	3	2	4	2	2	1	3
6701	3	1	1	1	3	3	3	3	3	3	3	3	3	2
16503	1	4	1	4	4	1	2	4	3	3	5	3	5	4
41430	1	4	1	3	5	1	5	5	3	3	3	3	4	5
74344	2	5	2	1	2	4	5	1	1	2	1	3	1	5
9367	2	5	5	5	2	2	2	1	2	3	3	2	3	2
3897	4	2	2	2	4	4	4	4	3	2	4	3	1	4
13909	4	1	4	1	4	4	4	4	5	3	3	5	5	4
37556	4	2	2	2	4	4	4	4	3	5	2	1	5	4
82165	3	5	5	3	1	5	1	1	4	4	5	5	4	1
125948	4	4	3	4	4	3	5	4	3	4	4	4	4	4
118810	3	4	3	5	4	3	4	4	4	5	5	5	4	4
11601	5	5	5	3	3	5	2	3	4	5	4	5	5	3
128654	4	4	4	4	5	5	5	3	2	5	5	5	3	5
26495	5	5	5	5	4	4	4	4	5	5	2	2	2	4
82568	4	4	3	4	4	4	5	5	5	5	5	5	5	5
13938	3	1	1	1	4	4	3	3	3	3	3	4	3	4
26834	5	3	3	3	3	5	2	5	5	5	5	3	5	5
82656	5	5	4	5	4	4	4	4	4	5	4	4	4	4
53915	2	4	2	3	2	2	3	2	4	4	5	4	5	2
108795	1	5	1	3	1	1	1	1	4	5	5	5	4	1
125479	4	4	4	3	4	2	2	5	2	3	5	2	4	2
129359	1	1	1	3	1	1	5	1	1	2	3	1	3	1
46117	3	3	3	3	4	4	5	5	5	5	5	5	5	4
50158	5	5	4	5	1	3	4	5	5	5	5	2	5	5
58417	3	3	3	4	3	3	3	3	3	2	4	4	4	3
90032	1	1	1	1	2	4	5	4	4	4	4	3	4	3
34481	3	4	3	2	3	3	3	3	2	2	1	2	3	3
78501	3	1	1	1	3	3	3	2	2	3	2	2	2	1
42079	4	4	4	4	2	4	2	2	3	3	3	2	3	2
122025	2	3	3	3	2	3	4	4	4	4	2	3	4	2
10577	1	4	1	3	2	1	2	2	1	4	3	4	3	2
44411	3	3	0	2	2	0	2	2	4	4	5	3	4	2
88214	2	2	2	2	3	5	4	4	4	4	4	5	4	4
41352	3	3	3	3	3	5	4	4	4	4	4	3	4	4
29990	1	3	1	2	3	1	3	3	3	3	3	2	3	3
60980	2	3	2	1	2	2	2	2	5	1	4	4	3	2
27804	1	5	5	5	2	4	3	1	1	1	1	4	1	2
88662	2	3	2	2	3	2	3	3	4	2	3	4	3	3
120677	5	2	2	1	4	5	4	4	4	2	4	3	3	4
6479	5	5	4	5	4	5	4	4	4	5	5	5	5	4
90888	4	3	3	3	4	4	4	4	1	2	3	3	3	4
127530	3	3	3	3	5	4	5	4	4	4	4	4	4	3
81012	2	2	2	2	3	5	4	4	4	4	4	5	4	4
37154	2	0	2	5	3	2	3	3	4	2	4	1	2	3
127861	2	2	2	2	4	4	4	4	5	4	5	3	4	4
100931	3	5	3	4	2	3	2	2	5	4	5	5	5	2
116389	3	0	3	3	5	1	5	5	5	3	5	2	5	4
108767	3	2	2	4	4	2	3	4	4	5	4	3	5	4
105585	4	2	4	2	1	4	1	1	2	1	2	4	2	1
48196	3	0	3	5	1	3	1	1	3	3	4	2	3	1
104007	3	3	3	3	1	3	1	1	3	5	3	2	4	1
87715	4	4	4	4	2	5	4	5	5	5	5	4	5	4
42545	2	2	2	2	4	2	3	5	5	5	5	3	5	1
15509	4	5	4	2	4	4	4	4	3	5	4	5	5	4
29268	3	3	3	3	2	3	2	2	4	3	4	3	4	2
107338	3	4	3	3	2	3	3	2	4	4	5	5	4	2
23371	3	1	1	1	3	4	4	3	3	3	3	2	3	4
46541	2	2	2	2	1	3	1	4	4	4	4	1	4	4
63913	2	4	2	3	3	2	3	3	1	5	4	4	4	3
50203	2	4	4	4	4	3	3	2	2	2	2	4	2	1
11948	2	4	4	4	2	2	2	2	3	4	3	2	4	2
28129	4	4	4	4	2	1	2	5	5	5	5	2	5	5
123903	3	4	5	2	5	5	5	5	4	2	1	4	1	5
666	3	0	3	4	4	3	2	4	5	2	4	4	5	4
24921	3	3	3	3	2	3	2	2	2	4	4	3	3	2
73955	4	5	4	2	3	4	3	3	3	3	5	4	4	3
114007	1	4	1	4	5	4	4	4	4	1	4	3	4	3
68050	4	2	4	4	2	4	4	5	5	4	5	5	5	5
7148	5	5	5	4	5	5	5	5	5	4	4	5	4	5
108468	2	3	2	1	5	1	3	5	5	2	5	1	5	5
124535	1	1	1	1	5	5	5	5	5	4	5	3	5	4
32060	4	2	5	5	4	4	4	4	3	3	3	3	1	4
112906	2	2	2	2	2	2	2	2	2	1	3	2	3	2
102206	0	4	0	4	3	5	5	3	3	3	3	5	3	5
73470	2	4	2	4	2	5	5	5	5	4	4	5	3	5
31003	2	5	2	1	4	2	4	4	3	4	4	5	3	4
115299	1	1	3	1	3	5	4	4	4	4	4	4	4	3
13148	2	4	2	5	2	4	2	1	1	2	1	3	1	4
108466	3	0	3	1	2	3	2	2	5	5	5	4	4	2
68793	2	1	1	1	2	2	2	2	3	5	3	2	3	2
76647	3	4	3	4	5	2	4	4	4	3	1	4	4	4
57904	4	1	4	2	2	4	2	2	4	5	1	3	2	2
15489	2	2	2	3	5	2	5	5	1	2	4	2	4	5
33536	4	4	4	4	3	4	5	5	5	5	5	4	5	5
39793	3	3	3	3	4	4	5	5	5	5	5	4	5	5
13685	2	4	2	1	1	2	1	1	3	5	5	3	4	1
77587	1	1	1	3	1	1	1	1	3	4	4	3	4	1
106831	1	1	1	1	3	3	5	5	5	5	5	4	5	4
96690	3	3	3	3	5	4	5	3	3	4	3	5	3	3
44565	1	1	1	1	1	1	3	5	5	5	3	3	5	4
43892	1	1	1	3	5	1	5	5	1	4	4	1	4	5
103610	1	4	1	4	3	1	3	3	2	2	3	4	4	3
108102	3	3	4	3	4	4	4	4	5	5	4	5	5	4
38590	1	1	1	1	4	4	5	5	5	4	5	5	5	4
50340	3	3	3	3	4	2	4	3	3	4	5	1	3	3
77693	3	4	3	2	5	3	5	5	3	5	5	3	5	5
79142	2	1	2	2	1	2	1	1	1	2	1	2	1	2
5203	5	5	5	5	2	5	4	4	4	5	4	4	4	3
15848	1	4	1	3	2	1	5	2	2	1	4	2	3	2
97867	4	4	4	2	4	4	4	4	3	2	4	4	4	4
111621	2	3	2	4	5	2	5	5	4	2	4	1	3	5
126905	5	5	5	5	4	4	5	4	4	4	4	5	4	5
71675	2	5	2	4	1	2	1	1	1	5	4	3	5	1
110072	2	2	2	1	2	2	2	2	3	3	5	3	5	2
5247	1	3	1	2	3	1	3	3	4	5	3	2	2	3
85266	3	5	3	4	4	3	4	4	4	2	5	4	5	4
80965	4	4	4	4	2	4	4	4	4	4	4	4	4	5
75966	4	3	3	3	3	3	3	4	4	3	4	1	4	3
41828	4	1	4	2	4	2	3	1	1	4	1	4	1	1
102954	2	5	2	5	1	2	2	1	3	3	5	4	5	1
62903	2	2	2	4	1	2	1	1	4	3	4	3	3	1
83746	1	1	1	1	2	4	4	4	4	4	4	5	4	4
110251	2	5	2	3	2	1	2	5	2	5	5	2	5	2
23537	2	2	2	3	5	2	4	5	3	3	3	3	2	5
77529	4	4	4	4	4	5	3	5	3	4	5	3	3	3
4541	4	4	4	4	2	5	4	4	4	4	4	4	4	3
125394	3	3	3	3	5	3	5	5	4	3	4	5	4	5
30044	3	1	1	1	3	3	1	3	3	5	3	3	3	3
80497	2	2	2	2	3	3	4	5	5	5	5	4	5	5
110364	4	2	5	2	2	3	3	4	4	4	4	4	4	3
66506	1	1	1	1	2	2	1	4	4	4	4	4	4	2
64916	4	5	5	5	1	4	4	4	4	4	4	3	4	4
104686	0	5	0	3	2	4	4	4	4	4	1	4	4	4
56878	2	2	2	2	5	5	5	4	5	5	4	5	3	5
61955	3	3	3	3	4	3	4	4	3	1	3	1	4	4
21440	0	0	0	2	3	3	3	3	4	4	3	5	2	3
113498	2	5	4	4	1	2	3	1	1	1	2	2	1	1
91083	4	3	4	4	5	4	4	5	2	2	3	4	3	5
124119	4	4	4	4	5	5	4	3	3	3	3	5	3	3
112744	4	4	4	4	5	4	4	3	3	4	3	3	3	5
29285	2	1	5	1	2	2	2	2	4	4	3	4	3	2
45858	1	3	1	5	1	2	3	4	4	1	4	1	4	1
122759	3	4	3	3	1	3	1	1	3	3	5	4	1	1
86943	1	1	1	1	5	4	4	5	5	5	5	4	5	4
10871	5	5	5	5	4	4	5	4	4	5	5	3	4	5
51133	3	3	3	4	5	3	5	5	3	2	4	5	4	5
3096	2	4	1	3	3	1	3	3	5	3	4	4	4	3
51957	4	4	4	3	3	4	3	3	1	4	4	1	3	3
29735	1	1	1	1	2	5	4	4	4	4	4	5	4	4
82581	4	4	4	4	3	5	5	4	4	4	4	3	4	4
15090	2	3	3	3	5	3	4	2	2	2	2	3	2	4
90476	2	2	2	3	3	2	3	3	4	5	5	4	5	3
78876	4	3	4	4	4	4	5	4	3	4	4	5	5	4
100521	2	5	2	3	5	5	5	1	1	2	1	5	1	3
78673	1	1	1	1	4	4	5	2	2	2	2	4	2	4
112066	5	5	5	5	4	4	4	4	4	2	5	3	4	4
48314	3	1	1	1	3	3	3	3	2	2	2	4	2	3
16844	4	1	1	1	4	4	4	4	4	2	3	1	5	4
28224	3	4	3	3	3	3	3	3	4	3	3	3	4	3
67320	2	1	2	1	4	2	4	4	3	1	2	2	2	4
36431	2	2	2	4	3	2	3	3	1	1	4	2	4	3
123838	3	0	3	5	5	3	5	5	3	4	4	3	4	5
113562	4	5	5	5	3	4	4	2	2	2	4	4	2	1
74001	1	4	0	2	1	0	1	1	5	3	5	4	4	1
72585	2	2	2	4	1	2	2	1	4	1	4	1	1	1
72774	5	4	5	5	5	5	5	5	4	3	5	5	5	5
119454	2	2	2	2	4	4	4	3	3	3	3	4	3	4
73716	5	2	2	2	1	5	5	5	5	5	5	1	5	4
2324	1	2	1	4	3	1	5	3	3	5	4	3	3	3
1277	3	4	3	5	1	3	3	1	1	2	3	1	5	1
98956	5	5	2	5	4	5	4	4	4	5	4	3	4	5
127203	5	5	5	5	2	5	1	5	5	5	5	5	5	1
48213	2	4	2	4	5	2	5	5	3	4	5	4	5	5
45265	1	1	1	1	3	4	5	5	5	5	4	4	5	3
11024	1	0	1	4	5	1	5	5	1	3	2	1	2	5
65340	2	2	2	2	3	4	4	3	3	4	3	5	3	3
34393	3	2	2	3	4	2	4	4	4	3	3	4	4	4
5460	3	5	3	1	4	5	1	5	5	3	5	2	5	5
67877	2	2	2	3	2	2	2	2	1	1	3	2	4	2
114751	5	5	2	5	2	4	4	2	2	2	2	3	2	5
42000	1	0	1	4	3	1	2	3	4	4	4	2	4	3
101563	1	1	1	1	1	1	1	1	2	5	4	1	4	1
57997	2	2	2	2	5	3	3	2	2	2	2	4	2	2
126783	5	4	4	2	3	5	5	3	3	4	3	3	3	3
14532	3	3	3	3	4	1	5	4	4	4	4	2	4	1
14683	4	3	3	3	3	1	2	4	4	4	4	1	4	1
99356	1	2	1	3	1	1	1	1	4	4	3	2	3	1
83650	3	3	3	3	4	5	4	5	5	5	5	3	5	4
94810	3	3	3	1	3	3	3	3	5	5	4	4	5	3
86582	2	4	4	4	5	3	4	2	2	2	2	3	2	1
66871	5	3	3	3	2	1	4	5	5	5	5	1	5	4
26141	1	0	2	5	4	2	4	4	2	2	5	2	4	4
6823	3	2	3	2	3	3	2	3	1	1	3	2	2	3
45861	2	2	2	2	5	5	4	5	5	5	5	4	5	4
8112	1	1	1	1	1	1	1	1	1	3	4	2	3	1
89551	3	3	3	3	5	5	5	4	4	4	4	3	4	3
22853	3	2	3	3	5	3	5	5	3	1	4	1	4	5
57013	3	4	2	2	2	4	4	4	3	4	4	4	3	4
107468	1	4	1	1	5	5	4	5	5	1	5	3	5	3
96886	1	4	1	4	5	1	5	5	3	5	4	4	4	5
45898	4	4	4	4	5	1	1	3	3	3	3	2	3	1
122761	3	3	3	4	4	3	4	4	1	4	4	3	3	4
34317	3	5	3	3	5	3	5	5	4	2	4	3	4	5
53779	3	3	3	3	5	4	5	4	4	4	5	3	4	4
53812	0	5	0	4	1	3	1	5	5	2	2	1	5	1
55916	3	2	3	1	4	3	4	4	3	2	1	2	1	4
79950	2	5	5	5	2	2	2	2	2	5	3	4	3	2
11042	4	2	4	3	2	4	2	2	1	3	3	3	4	2
102943	4	1	1	1	5	4	4	4	4	4	4	1	4	2
4860	5	5	5	5	2	2	4	4	4	4	4	4	4	4
11182	1	4	0	3	5	0	5	5	3	2	4	4	4	5
37480	2	5	5	5	2	3	3	2	2	2	2	3	2	4
49106	3	3	3	3	2	2	4	4	4	4	5	1	4	5
120754	2	2	2	2	5	4	4	5	5	4	5	3	5	5
69750	4	2	2	2	4	4	4	4	3	2	2	1	3	4
39437	1	1	1	3	4	1	4	4	2	5	4	1	4	4
36441	5	4	5	2	3	5	3	3	5	3	1	2	3	3
89891	3	3	3	3	5	3	5	5	3	2	4	5	4	5
4290	4	5	4	3	1	4	1	1	5	3	5	3	5	1
9773	2	1	2	2	4	2	4	4	1	2	2	1	2	4
12457	1	4	1	2	5	1	5	5	4	4	5	5	5	5
58070	4	4	4	5	1	4	4	1	4	4	4	4	5	1
72786	5	5	5	5	5	5	4	5	5	4	5	4	5	4
91946	1	4	0	3	4	0	4	4	4	2	4	1	3	4
69913	1	1	2	2	4	2	4	4	3	3	2	1	3	4
122063	2	4	4	4	1	2	1	1	1	3	1	3	4	1
15753	2	4	2	2	4	4	4	4	4	3	1	4	1	4
29137	2	5	2	3	5	2	5	5	2	4	5	1	4	5
1689	2	2	2	4	5	2	3	5	4	2	4	2	4	5
119257	0	5	0	4	4	0	2	4	4	2	4	5	5	4
