ID Accaunt_Open Age Gender Family_Members Education Status
719334408 yes 42 F 3 Post-Graduate Married
717500133 yes 42 M 4 Uneducated Single
720988083 yes 45 F 1 Uneducated Married
713594883 no 44 F 2 Uneducated Single
719848908 yes 41 F 3 Graduate Married
714962658 no 35 M 2 Unknown Single
717429258 no 48 F 3 Doctorate Single
717022533 yes 43 F 2 Post-Graduate Single
710853033 yes 36 F 1 Doctorate Unknown
709548783 no 44 M 2 Doctorate Unknown
780055308 yes 43 F 3 College Single
714252933 yes 52 F 2 College Divorced
713336883 no 61 F 0 "High School" Single
713119308 yes 50 F 3 Unknown Single
710815608 yes 43 M 2 "High School" Married
809626983 no 48 F 3 "High School" Married
803398983 yes 35 F 3 Unknown Divorced
717568308 yes 39 M 1 Unknown Single
711694083 yes 59 F 0 Post-Graduate Single
712258308 yes 58 F 4 "High School" Single
713884458 yes 51 M 4 "High School" Single
716160708 yes 64 M 1 Graduate Single
772728933 no 50 M 2 "High School" Married
815320383 no 46 F 3 Unknown Unknown
712117983 yes 49 M 4 Graduate Married
788694558 yes 53 F 3 Uneducated Single
709275558 yes 54 M 2 Graduate Single
711216933 yes 42 F 1 "High School" Married
717069033 yes 43 F 4 Graduate Married
714992733 yes 46 M 3 Graduate Divorced
809445858 yes 38 F 0 Graduate Single
708859158 yes 47 F 4 Graduate Single
710040483 yes 37 M 3 Uneducated Unknown
714667608 yes 47 M 5 Post-Graduate Married
714475908 no 43 M 2 Uneducated Single
713656308 yes 56 F 0 "High School" Married
716790633 no 43 M 3 Graduate Married
716127333 no 45 F 3 Graduate Married
713017758 yes 47 F 1 Uneducated Single
717893358 yes 43 F 3 Graduate Married
780032208 no 44 M 3 Graduate Married
720219633 yes 52 F 0 Graduate Unknown
711676008 yes 52 F 1 Graduate Single
714192033 yes 43 F 3 "High School" Single
713442933 yes 49 M 3 Unknown Married
789052308 no 40 M 3 Graduate Unknown
714948858 no 50 F 2 Unknown Single
711772983 yes 43 M 2 "High School" Single
802937058 yes 53 M 1 Graduate Married
712493058 yes 42 F 5 "High School" Single
718808883 yes 55 F 2 Graduate Single
719685408 no 40 M 2 Uneducated Married
708829758 yes 41 M 2 "High School" Married
710792733 yes 47 F 3 Post-Graduate Married
716838633 yes 46 M 4 "High School" Single
714041283 yes 50 F 2 Graduate Single
710284233 no 33 M 4 Uneducated Married
752944533 yes 45 F 5 "High School" Married
713312208 no 53 M 1 "High School" Married
804045933 yes 36 M 0 Graduate Married
716662683 yes 55 F 2 Unknown Single
713432508 yes 42 F 3 Post-Graduate Married
799475658 yes 51 F 3 Uneducated Married
719849958 yes 44 F 4 Graduate Single
715803933 yes 47 M 1 Post-Graduate Single
779486433 yes 46 F 5 Unknown Single
708281433 yes 57 F 2 Graduate Married
779844408 no 43 F 1 Post-Graduate Married
721306908 yes 61 F 1 Graduate Single
713964858 yes 51 M 2 Graduate Divorced
717545808 yes 44 F 4 Post-Graduate Single
771232533 yes 46 F 2 Graduate Married
710883483 yes 52 F 1 Graduate Married
801715383 no 45 M 4 Graduate Married
719594433 yes 35 F 2 Graduate Single
716310633 yes 59 F 1 Post-Graduate Single
714188883 no 46 F 5 Doctorate Single
772437633 yes 43 M 3 Graduate Single
708536283 no 35 M 1 Doctorate Single
772569033 yes 44 M 0 "High School" Divorced
714443883 yes 57 F 3 Graduate Married
710369658 yes 50 M 3 Unknown Married
788440083 yes 55 M 2 Uneducated Single
773332908 yes 48 M 4 "High School" Unknown
709307808 no 59 F 2 "High School" Married
712507758 yes 36 F 2 College Unknown
715701033 no 43 M 2 Graduate Married
718478883 yes 55 F 2 College Single
788734158 yes 42 M 4 Graduate Married
794490858 yes 48 F 1 "High School" Married
718397658 yes 60 F 0 Unknown Single
718826883 no 50 M 3 Uneducated Single
716733933 yes 42 F 2 "High School" Married
809307108 yes 44 F 1 "High School" Single
778671483 yes 33 F 3 Uneducated Single
815504583 no 48 F 4 Graduate Single
789319458 yes 48 M 5 Uneducated Single
710382108 yes 39 F 3 Post-Graduate Married
720895533 yes 32 F 4 Unknown Married
709891608 no 41 M 2 "High School" Married
717136533 yes 37 F 2 Uneducated Single
790164408 yes 59 F 1 Unknown Married
795613233 yes 48 F 2 Graduate Married
709009833 yes 54 M 3 Graduate Married
720054183 yes 41 F 2 Graduate Single
713193408 yes 59 F 0 Unknown Single
801508383 yes 48 M 2 Graduate Married
711949683 no 55 F 2 College Divorced
787747308 no 49 F 4 Uneducated Unknown
720064158 yes 51 F 3 Post-Graduate Married
779104608 no 34 F 3 "High School" Unknown
715477233 yes 55 F 1 "High School" Unknown
719524383 yes 35 F 3 Graduate Single
713804883 no 46 F 4 Post-Graduate Single
710359458 yes 50 F 1 Graduate Married
716311683 yes 43 M 4 College Married
753795633 no 48 F 2 Uneducated Married
780076833 yes 44 M 1 Unknown Unknown
716019333 yes 65 F 0 Unknown Single
820657083 yes 53 M 4 College Single
716901858 yes 49 M 4 Doctorate Married
756571983 yes 45 F 3 "High School" Single
817607358 no 44 F 2 "High School" Unknown
778268508 yes 56 F 2 Uneducated Single
778984383 yes 43 F 3 "High School" Married
720771933 yes 49 F 3 Post-Graduate Married
748827033 yes 44 M 3 Graduate Divorced
712591983 yes 52 F 5 Graduate Single
712181658 yes 37 F 2 Graduate Single
712297683 no 47 F 3 College Married
714684933 no 40 F 1 Uneducated Married
720742083 no 48 F 4 Unknown Married
772310958 yes 42 F 2 Graduate Married
715343883 yes 42 F 3 "High School" Single
720470133 yes 59 M 0 Graduate Single
710420133 yes 47 F 2 Graduate Married
720933408 yes 56 F 2 Uneducated Unknown
716304483 yes 46 F 3 "High School" Married
719534058 yes 26 F 0 Graduate Unknown
710515308 yes 42 F 1 Graduate Single
797241108 yes 47 M 1 Graduate Married
708884658 yes 48 F 2 Graduate Married
794475483 yes 44 M 4 Uneducated Married
714315858 yes 56 F 3 "High School" Married
717217983 yes 43 F 3 Graduate Married
721124658 no 40 M 3 Uneducated Single
716753058 yes 38 F 3 Graduate Single
711069483 yes 40 F 2 Graduate Single
708478233 yes 48 F 3 Graduate Married
710783358 yes 46 M 3 "High School" Unknown
713710383 yes 43 M 2 "High School" Unknown
720815208 no 52 M 0 "High School" Single
721338783 yes 49 F 4 Uneducated Married
714121983 yes 49 F 3 Graduate Single
715061733 yes 42 M 3 College Single
720520308 no 46 F 4 Graduate Married
806908608 yes 46 F 2 Unknown Married
798972183 no 49 F 2 Unknown Single
715030308 yes 42 M 4 Graduate Married
708244458 yes 47 F 2 Unknown Married
789479058 yes 45 F 4 College Divorced
784998108 yes 33 M 3 "High School" Married
711808383 yes 50 M 3 Graduate Divorced
770839608 yes 60 F 1 Unknown Single
713866308 yes 45 M 4 Unknown Single
714250908 no 53 F 2 Graduate Married
739317558 yes 48 M 5 Graduate Married
718702908 yes 53 F 2 Unknown Single
720644883 yes 53 F 1 College Married
717182883 yes 33 F 1 "High School" Married
719384433 no 44 F 3 "High School" Divorced
787301208 yes 52 M 2 Uneducated Divorced
720924633 yes 40 F 5 Graduate Unknown
721316358 yes 41 M 3 "High School" Married
716118633 yes 43 M 2 Post-Graduate Divorced
789880533 no 46 F 4 Graduate Single
711221958 no 43 F 3 Graduate Single
715510683 yes 40 F 1 "High School" Single
718689258 yes 39 F 2 Doctorate Married
716368008 no 54 F 1 Graduate Married
712092783 no 47 F 3 Doctorate Single
789541458 yes 35 F 1 "High School" Married
719539458 yes 46 F 3 Graduate Single
713082708 yes 41 F 2 "High School" Married
794665608 yes 48 F 3 Graduate Single
712827258 yes 37 M 3 Uneducated Married
714525633 yes 55 F 2 Unknown Single
708726708 no 42 F 3 Graduate Single
768498258 yes 47 F 1 "High School" Married
712767858 no 42 F 0 College Single
709231683 yes 36 F 2 Graduate Unknown
712445583 no 33 F 0 College Single
711461658 yes 47 M 1 "High School" Married
713891133 no 41 F 2 Unknown Single
710074458 yes 41 F 5 "High School" Divorced
779279883 no 60 F 2 "High School" Married
719674533 yes 48 M 3 Unknown Single
716535408 yes 43 M 3 Unknown Married
710319108 yes 54 F 2 "High School" Married
714777858 yes 60 F 2 Unknown Married
769974258 yes 44 M 3 Post-Graduate Single
717819633 yes 49 F 3 Uneducated Married
712953483 no 64 F 0 Graduate Single
779029458 no 54 F 1 Post-Graduate Single
721321383 yes 50 F 3 Doctorate Married
716973333 yes 40 M 3 Uneducated Married
709946658 yes 49 F 4 College Single
709243533 yes 49 F 2 Unknown Single
709999308 yes 51 M 3 Uneducated Married
712389108 yes 43 F 2 Graduate Married
712305333 yes 59 M 0 Graduate Single
812785158 yes 42 M 4 Uneducated Married
765459858 no 47 M 3 Graduate Divorced
714894708 no 53 M 1 Uneducated Unknown
711296508 yes 49 F 3 Graduate Single
795713058 yes 45 M 3 Post-Graduate Married
789487308 yes 48 M 2 Doctorate Single
720130233 no 48 M 2 "High School" Single
789047208 yes 57 F 2 "High School" Single
715864983 yes 56 F 2 "High School" Married
708765933 yes 46 M 2 Post-Graduate Married
809320908 yes 42 M 3 "High School" Single
779324358 yes 49 F 2 Uneducated Single
713730108 yes 48 M 4 Post-Graduate Divorced
711783483 yes 55 F 3 Post-Graduate Single
719294433 yes 63 F 1 Uneducated Single
718279008 no 44 M 3 "High School" Single
721238508 yes 38 F 3 "High School" Single
709365483 yes 45 F 2 Doctorate Divorced
718477983 yes 54 F 3 "High School" Married
719809533 yes 59 F 0 Unknown Married
717239133 yes 52 F 1 College Married
814091058 no 38 F 1 College Single
710555433 no 42 F 4 Graduate Single
770956158 yes 43 F 4 Graduate Unknown
718263108 no 44 F 3 Unknown Divorced
715984908 yes 52 M 2 Graduate Married
711020358 yes 52 F 3 Uneducated Unknown
788769783 yes 42 F 4 College Divorced
715496808 yes 53 F 1 Graduate Married
779931783 no 52 M 2 "High School" Single
818763033 yes 34 F 3 Graduate Married
711953358 yes 51 M 2 Graduate Married
716485308 yes 43 F 2 Unknown Unknown
716432658 yes 48 F 3 "High School" Married
712691883 no 41 F 2 "High School" Married
712611108 no 59 F 1 Unknown Single
716245833 yes 62 M 1 Graduate Unknown
780052008 yes 37 M 3 Unknown Single
709759908 yes 46 M 2 Graduate Married
788667408 yes 50 F 2 "High School" Married
721449408 yes 40 F 4 Unknown Single
708316008 no 59 F 1 Graduate Single
714655758 yes 62 M 0 Graduate Divorced
711846183 no 38 F 3 Graduate Single
720612333 no 44 F 3 College Single
714673833 yes 59 F 1 Graduate Single
710525508 no 48 F 2 "High School" Married
757854858 no 50 M 2 Unknown Married
714658233 yes 46 F 5 "High School" Unknown
716381808 yes 43 M 2 Unknown Single
720831783 yes 50 F 0 "High School" Unknown
714319233 no 44 M 5 Graduate Divorced
718178583 yes 42 F 2 Unknown Married
708886533 yes 50 M 1 Graduate Single
716239383 yes 45 F 4 "High School" Married
714672933 yes 52 F 3 Graduate Married
809954133 yes 49 M 2 Uneducated Married
714855108 yes 60 F 0 "High School" Married
718730283 yes 38 F 2 Graduate Married
709232808 no 44 F 3 Unknown Divorced
804428958 yes 47 M 1 Graduate Married
711474333 no 57 F 2 Uneducated Single
720070383 yes 41 F 3 Uneducated Single
720322008 yes 35 F 2 Unknown Married
714527433 no 39 M 4 Graduate Married
789267633 yes 54 F 2 College Married
714523383 yes 43 F 3 Graduate Single
713996283 yes 32 F 2 Post-Graduate Single
714557583 yes 58 F 2 College Single
714014733 no 33 M 2 College Single
779065458 yes 56 M 1 "High School" Married
712733958 no 46 F 2 Unknown Single
719231583 yes 61 M 1 Graduate Unknown
778801608 yes 50 M 2 College Married
720728133 yes 44 M 4 Uneducated Single
718153233 yes 46 M 3 Uneducated Married
716122008 no 44 F 3 Unknown Married
714960408 no 44 F 3 College Single
772382283 no 46 F 3 Graduate Married
817236708 yes 42 M 3 Uneducated Married
714266883 no 54 F 4 Post-Graduate Unknown
792795933 yes 39 F 1 Graduate Single
717219933 no 47 F 3 Unknown Single
719986758 no 46 F 2 Unknown Single
712326708 yes 42 F 2 Unknown Married
721505358 yes 41 F 3 Unknown Married
804337233 yes 45 F 4 "High School" Single
785351133 yes 61 F 1 Graduate Unknown
714034158 yes 46 F 4 Unknown Married
720349983 yes 32 F 1 Unknown Divorced
720155583 yes 55 F 2 Unknown Single
806140383 no 59 M 2 "High School" Single
799031958 yes 49 M 2 Unknown Unknown
719556558 yes 46 M 2 Doctorate Married
771455508 yes 60 F 0 College Single
712214283 yes 40 M 2 Graduate Married
712667058 yes 39 F 1 Graduate Single
715393908 yes 57 F 2 Post-Graduate Married
751518633 no 48 M 5 Post-Graduate Single
769100508 yes 55 F 5 "High School" Single
720582558 yes 44 F 2 Uneducated Married
710773533 yes 43 F 3 Post-Graduate Married
712395408 no 51 F 3 Graduate Divorced
818459733 no 41 M 3 Doctorate Single
708867408 no 52 M 2 "High School" Married
772457583 yes 47 F 2 Doctorate Single
810271083 no 47 F 3 Unknown Single
712649058 yes 54 F 2 Uneducated Single
788737083 yes 34 F 2 "High School" Married
714012258 yes 44 F 2 College Single
757662258 yes 46 F 4 Graduate Divorced
714388158 yes 36 F 2 Uneducated Divorced
720067083 yes 30 F 0 "High School" Single
814529508 yes 39 F 3 "High School" Unknown
794068308 yes 45 M 4 Unknown Unknown
824812983 yes 42 M 3 Unknown Single
713396358 yes 32 F 1 Graduate Single
719420883 no 56 F 4 Graduate Unknown
785500533 yes 53 F 4 Unknown Married
712138008 yes 52 F 2 Graduate Married
709279608 yes 45 M 4 "High School" Married
788771733 yes 49 M 4 "High School" Single
753365883 no 44 F 3 Unknown Single
770717883 yes 42 F 2 College Married
716919633 yes 58 F 1 Uneducated Unknown
717915783 no 60 M 0 Unknown Married
720099708 yes 51 F 4 Unknown Single
711004533 yes 44 F 2 Graduate Single
709482633 yes 43 F 4 Uneducated Married
717381183 yes 27 F 0 Graduate Married
719716983 yes 46 F 4 Graduate Married
711117108 yes 48 F 3 "High School" Married
780567408 yes 47 F 3 Graduate Divorced
778810083 yes 45 F 3 Graduate Single
778696608 yes 46 M 3 Graduate Divorced
771469758 yes 55 M 3 Graduate Single
714172158 yes 51 F 0 Doctorate Single
713713983 yes 42 F 4 Graduate Single
787454133 yes 40 M 2 Unknown Divorced
709597983 yes 65 M 0 Doctorate Divorced
708298233 no 49 F 3 Graduate Married
779885358 yes 51 M 0 College Married
709938708 yes 56 F 3 Uneducated Married
719620983 yes 41 F 2 Unknown Single
712329933 no 47 F 1 "High School" Unknown
798280683 yes 37 M 3 Post-Graduate Single
715265208 yes 48 F 1 "High School" Single
826069983 yes 46 F 4 Graduate Single
708890958 yes 55 M 3 Graduate Single
708818508 yes 36 M 1 Unknown Married
795784008 no 44 F 3 Graduate Married
714965958 yes 47 F 4 Post-Graduate Unknown
716328558 yes 46 M 2 Uneducated Married
780747033 yes 43 F 5 Graduate Married
713923233 yes 46 M 3 "High School" Married
710962308 yes 57 F 4 "High School" Single
713254983 yes 62 M 0 Uneducated Single
720275358 no 47 M 2 Graduate Married
715964058 yes 39 F 1 "High School" Single
721461258 yes 53 M 0 "High School" Married
710727333 no 49 F 3 "High School" Married
717325158 yes 46 F 5 Graduate Married
825856083 yes 39 M 1 Post-Graduate Single
807136758 no 58 F 2 "High School" Married
715400733 no 43 F 3 Uneducated Married
713927283 yes 39 F 1 Graduate Single
711594858 yes 44 F 1 Unknown Single
711389358 no 42 M 3 Graduate Married
720769533 yes 65 M 0 Graduate Single
715736283 yes 55 F 4 Doctorate Single
768949983 yes 31 F 2 Unknown Single
711253383 no 48 F 2 Unknown Married
798457833 yes 46 F 3 Graduate Married
794554683 no 41 F 4 Graduate Married
789996783 yes 36 F 3 Uneducated Unknown
712220283 yes 37 M 2 Graduate Unknown
751150233 yes 43 M 5 Graduate Single
715815783 yes 46 M 3 Graduate Married
712599783 yes 39 M 3 Uneducated Single
719653308 yes 49 F 3 Uneducated Married
708928908 yes 39 F 1 Graduate Single
709780158 yes 52 F 1 Graduate Single
768675483 yes 41 M 4 College Divorced
714243408 yes 46 F 2 Graduate Single
711323283 no 57 M 2 Uneducated Married
713499408 yes 49 M 1 Unknown Married
719245983 yes 46 F 4 Post-Graduate Married
810789708 yes 38 F 1 Post-Graduate Single
710301858 yes 49 F 5 "High School" Married
718611333 yes 55 M 3 Post-Graduate Married
787557258 yes 52 F 4 Graduate Married
711533058 yes 42 F 2 Doctorate Single
715805133 yes 52 F 1 "High School" Single
708680583 yes 53 F 1 Graduate Married
789454683 yes 45 F 3 "High School" Single
711428733 yes 50 F 3 Post-Graduate Divorced
715842183 yes 42 F 5 "High School" Married
815772333 yes 48 F 2 Unknown Single
778255083 yes 52 F 1 Uneducated Married
715571583 yes 57 F 2 Doctorate Divorced
720711483 no 56 F 1 "High School" Married
827436483 yes 48 M 1 Graduate Married
710715783 yes 52 F 1 Uneducated Single
758367933 yes 56 M 2 Uneducated Single
721399833 yes 43 F 2 "High School" Married
708727983 yes 62 M 0 Uneducated Single
802822833 yes 51 M 3 Uneducated Unknown
713276733 yes 45 F 4 Graduate Single
809440008 no 39 F 2 "High School" Single
716959833 yes 45 M 3 Graduate Single
714432108 yes 56 F 3 Uneducated Married
772580958 yes 57 F 2 Uneducated Married
715071483 yes 60 F 1 Uneducated Divorced
712410858 yes 50 F 4 Uneducated Married
715395933 yes 44 F 3 College Unknown
711237633 no 49 M 0 Graduate Married
781337658 yes 50 F 1 Graduate Married
718913358 no 36 M 2 Graduate Single
715784808 yes 57 F 4 Post-Graduate Single
718452633 no 35 F 4 Graduate Married
769883733 no 46 M 3 Post-Graduate Single
709375158 yes 29 F 1 Unknown Unknown
801977733 yes 40 F 2 "High School" Single
